"","DateTime","AirPressure_kpa","AirTemp_c","WL_cm","WLTemp_c"
"4862",2023-01-09 20:30:00,62.4726,6.436,73.4506077758928,6.618
"4863",2023-01-09 20:45:00,62.4867,6.436,73.4189884785388,6.62
"4864",2023-01-09 21:00:00,62.4938,6.438,73.4149085692029,6.622
"4865",2023-01-09 21:15:00,62.5013,6.44,73.3669696345049,6.623
"4866",2023-01-09 21:30:00,62.5074,6.441,73.3965489771909,6.625
"4867",2023-01-09 21:45:00,62.5206,6.443,73.3588098158329,6.626
"4868",2023-01-09 22:00:00,62.5245,6.445,73.3761494305109,6.628
"4869",2023-01-09 22:15:00,62.533,6.446,73.3618697478349,6.629
"4870",2023-01-09 22:30:00,62.5295,6.448,73.3169907451391,6.631
"4871",2023-01-09 22:45:00,62.5392,6.449,73.319030699807,6.631
"4872",2023-01-09 23:00:00,62.5367,6.451,73.3455501104909,6.631
"4873",2023-01-09 23:15:00,62.5379,6.452,73.2884313797871,6.632
"4874",2023-01-09 23:30:00,62.5379,6.454,73.2598720144351,6.632
"4875",2023-01-09 23:45:00,62.5251,6.456,73.2751716744451,6.633
"4876",2023-01-10 00:15:00,62.4963,6.461,73.3608497705009,6.635
"4877",2023-01-10 00:30:00,62.4815,6.463,73.338410269153,6.636
"4878",2023-01-10 00:45:00,62.46,6.466,73.3781893851789,6.636
"4879",2023-01-10 01:00:00,62.4505,6.467,73.299651130461,6.636
"4880",2023-01-10 01:15:00,62.4406,6.469,73.3435101558229,6.637
"4881",2023-01-10 01:30:00,62.4314,6.471,73.3537099291629,6.635
"4882",2023-01-10 01:45:00,62.4098,6.473,73.3690095891729,6.635
"4883",2023-01-10 02:00:00,62.3959,6.474,73.3445301331569,6.633
"4884",2023-01-10 02:15:00,62.3766,6.476,73.3996089091928,6.631
"4885",2023-01-10 02:30:00,62.3787,6.477,73.3679896118389,6.631
"4886",2023-01-10 02:45:00,62.3713,6.477,73.3639097025029,6.63
"4887",2023-01-10 03:00:00,62.3653,6.479,73.3751294531769,6.629
"4888",2023-01-10 03:15:00,62.3584,6.479,73.3628897251689,6.626
"4889",2023-01-10 03:30:00,62.3518,6.48,73.3639097025029,6.621
"4890",2023-01-10 03:45:00,62.3415,6.48,73.3659496571709,6.619
"4891",2023-01-10 04:00:00,62.3396,6.479,73.3608497705009,6.616
"4892",2023-01-10 04:15:00,62.3307,6.479,73.4373480705509,6.613
"4893",2023-01-10 04:30:00,62.3311,6.478,73.4791671412447,6.609
"4894",2023-01-10 04:45:00,62.3331,6.476,73.6168640813345,6.604
"4895",2023-01-10 05:00:00,62.3411,6.474,73.6770427440404,6.601
"4896",2023-01-10 05:15:00,62.3441,6.474,73.6546032426924,6.595
"4897",2023-01-10 05:30:00,62.355,6.475,73.6841825853784,6.591
"4898",2023-01-10 05:45:00,62.3598,6.476,73.6974422907204,6.586
"4899",2023-01-10 06:00:00,62.3646,6.475,73.7657807720982,6.582
"4900",2023-01-10 06:15:00,62.3852,6.476,73.7270216334064,6.576
"4901",2023-01-10 06:30:00,62.4009,6.478,73.7382413840804,6.573
"4902",2023-01-10 06:45:00,62.4085,6.48,73.7005022227225,6.569
"4903",2023-01-10 07:00:00,62.4206,6.481,73.7076420640604,6.565
"4904",2023-01-10 07:15:00,62.4368,6.483,73.6954023360525,6.56
"4905",2023-01-10 07:30:00,62.4479,6.486,73.7168218600664,6.556
"4906",2023-01-10 07:45:00,62.4671,6.488,73.7117219733964,6.552
"4907",2023-01-10 08:00:00,62.4861,6.491,73.7147819053984,6.549
"4908",2023-01-10 08:15:00,62.4937,6.493,73.7137619280643,6.549
"4909",2023-01-10 08:30:00,62.4957,6.496,73.7086620413944,6.545
"4910",2023-01-10 08:45:00,62.5031,6.497,73.6872425173804,6.544
"4911",2023-01-10 09:00:00,62.5188,6.499,73.6433834920185,6.544
"4912",2023-01-10 09:15:00,62.5209,6.5,73.6954023360524,6.545
"4913",2023-01-10 09:30:00,62.5269,6.502,73.6617430840305,6.545
"4914",2023-01-10 09:45:00,62.5313,6.506,73.7025421773903,6.546
"4915",2023-01-10 10:00:00,62.5373,6.507,73.6984622680544,6.547
"4916",2023-01-10 10:15:00,62.5349,6.508,73.6668429707004,6.546
"4917",2023-01-10 10:30:00,62.5299,6.51,73.6719428573704,6.545
"4918",2023-01-10 10:45:00,62.5149,6.511,73.6750027893725,6.544
"4919",2023-01-10 11:00:00,62.507,6.512,73.6362436506805,6.546
"4920",2023-01-10 11:15:00,62.5068,6.512,73.6474634013545,6.546
"4921",2023-01-10 11:30:00,62.4961,6.513,73.8636985961621,6.548
"4922",2023-01-10 11:45:00,62.4896,6.518,73.9034777121881,6.549
"4923",2023-01-10 12:00:00,62.4787,6.518,73.902457734854,6.551
"4924",2023-01-10 12:15:00,62.4665,6.516,73.887158074844,6.555
"4925",2023-01-10 12:30:00,62.4433,6.516,73.9085775988581,6.555
"4926",2023-01-10 12:45:00,62.4268,6.518,73.8565587548241,6.558
"4927",2023-01-10 13:00:00,62.4158,6.517,73.8912379841802,6.561
"4928",2023-01-10 13:15:00,62.3996,6.516,73.8983778255181,6.563
"4929",2023-01-10 13:30:00,62.3914,6.515,73.9432568282141,6.567
"4930",2023-01-10 13:45:00,62.38,6.515,74.4787449285632,6.566
"4931",2023-01-10 14:00:00,62.369,6.514,75.2110886543741,6.566
"4932",2023-01-10 14:15:00,62.3534,6.514,75.6231594973094,6.567
"4933",2023-01-10 14:30:00,62.3334,6.514,75.7088375933653,6.572
"4934",2023-01-10 14:45:00,62.3152,6.513,75.6486589306593,6.578
"4935",2023-01-10 15:00:00,62.3004,6.514,75.5068820812335,6.584
"4936",2023-01-10 15:15:00,62.2851,6.514,75.4518033051977,6.587
"4937",2023-01-10 15:30:00,62.2794,6.514,75.4008044384977,6.59
"4938",2023-01-10 15:45:00,62.2802,6.514,75.3824448464857,6.594
"4939",2023-01-10 16:00:00,62.2741,6.514,75.2600475664059,6.593
"4940",2023-01-10 16:15:00,62.2651,6.513,75.2682073850779,6.595
"4941",2023-01-10 16:30:00,62.2661,6.513,75.26616743041,6.596
"4942",2023-01-10 16:45:00,62.2675,6.512,75.232508178388,6.599
"4943",2023-01-10 17:00:00,62.2793,6.511,75.1641696970101,6.602
"4944",2023-01-10 17:15:00,62.2813,6.511,75.2304682237199,6.604
"4945",2023-01-10 17:30:00,62.2876,6.511,75.3212462064459,6.607
"4946",2023-01-10 17:45:00,62.2979,6.51,75.3334859344539,6.61
"4947",2023-01-10 18:00:00,62.314,6.509,75.7016977520273,6.612
"4948",2023-01-10 18:15:00,62.324,6.509,76.3850825658062,6.614
"4949",2023-01-10 18:30:00,62.3354,6.507,76.9256705528254,6.617
"4950",2023-01-10 18:45:00,62.3479,6.504,77.169445135651,6.617
"4951",2023-01-10 19:00:00,62.3526,6.504,77.1317059742929,6.618
"4952",2023-01-10 19:15:00,62.3813,6.503,77.0297082408932,6.621
"4953",2023-01-10 19:30:00,62.3952,6.495,76.9674896235192,6.624
"4954",2023-01-10 19:45:00,62.3988,6.49,76.8746716861254,6.626
"4955",2023-01-10 20:00:00,62.4065,6.482,76.8053132274135,6.629
"4956",2023-01-10 20:15:00,62.4228,6.474,76.8073531820816,6.63
"4957",2023-01-10 20:30:00,62.4347,6.472,76.7920535220715,6.631
"4958",2023-01-10 20:45:00,62.4428,6.477,76.7624741793856,6.632
"4959",2023-01-10 21:00:00,62.4643,6.48,76.7267749726956,6.623
"4960",2023-01-10 21:15:00,62.4786,6.483,76.7196351313576,6.619
"4961",2023-01-10 21:30:00,62.4936,6.485,76.6910757660057,6.615
"4962",2023-01-10 21:45:00,62.495,6.488,76.7328948366997,6.601
"4963",2023-01-10 22:00:00,62.4954,6.489,76.8185729327555,6.589
"4964",2023-01-10 22:15:00,62.5097,6.488,76.7849136807336,6.578
"4965",2023-01-10 22:30:00,62.5161,6.488,76.7838937033995,6.57
"4966",2023-01-10 22:45:00,62.5238,6.488,76.7012755393457,6.564
"4967",2023-01-10 23:00:00,62.5186,6.49,76.7308548820316,6.561
"4968",2023-01-10 23:15:00,62.5235,6.49,76.7175951766897,6.56
"4969",2023-01-10 23:30:00,62.5185,6.49,76.6849559020017,6.559
"4970",2023-01-10 23:45:00,62.4969,6.491,76.7889935900696,6.554
"4971",2023-01-11 00:15:00,62.4704,6.491,77.2622630730448,6.54
"4972",2023-01-11 00:30:00,62.4508,6.49,77.5131774972083,6.532
"4973",2023-01-11 00:45:00,62.4352,6.49,77.6059954346023,6.521
"4974",2023-01-11 01:00:00,62.4184,6.49,77.7192129186761,6.517
"4975",2023-01-11 01:15:00,62.4057,6.492,77.7814315360499,6.503
"4976",2023-01-11 01:30:00,62.3917,6.492,77.7559321027,6.497
"4977",2023-01-11 01:45:00,62.3868,6.494,77.721252873344,6.491
"4978",2023-01-11 02:00:00,62.3771,6.495,77.763071944038,6.484
"4979",2023-01-11 02:15:00,62.3641,6.497,77.747772284028,6.479
"4980",2023-01-11 02:30:00,62.3578,6.498,77.770211785376,6.46
"4981",2023-01-11 02:45:00,62.351,6.499,77.8609897681019,6.456
"4982",2023-01-11 03:00:00,62.3427,6.499,77.8885291561198,6.454
"4983",2023-01-11 03:15:00,62.3298,6.498,77.9558476601638,6.451
"4984",2023-01-11 03:30:00,62.3225,6.497,78.0670251895695,6.442
"4985",2023-01-11 03:45:00,62.3222,6.495,78.1445434669534,6.436
"4986",2023-01-11 04:00:00,62.3315,6.496,78.1802426736433,6.432
"4987",2023-01-11 04:15:00,62.3348,6.492,78.2975400670532,6.429
"4988",2023-01-11 04:30:00,62.3349,6.491,78.4699162364989,6.423
"4989",2023-01-11 04:45:00,62.34,6.491,78.6586120432886,6.409
"4990",2023-01-11 05:00:00,62.3508,6.489,78.8360880994043,6.391
"4991",2023-01-11 05:15:00,62.357,6.487,79.0003044501781,6.378
"4992",2023-01-11 05:30:00,62.3643,6.482,79.1788004836278,6.372
"4993",2023-01-11 05:45:00,62.3746,6.475,79.3389369250655,6.356
"4994",2023-01-11 06:00:00,62.3822,6.462,79.4348147944615,6.357
"4995",2023-01-11 06:15:00,62.3903,6.459,79.5368125278611,6.352
"4996",2023-01-11 06:30:00,62.4029,6.458,79.5959712132331,6.33
"4997",2023-01-11 06:45:00,62.4235,6.448,79.6296304652552,6.316
"4998",2023-01-11 07:00:00,62.4371,6.429,79.680629331955,6.294
"4999",2023-01-11 07:15:00,62.4498,6.414,79.8203662267127,6.28
"5000",2023-01-11 07:30:00,62.4695,6.395,79.8927846174267,6.264
"5001",2023-01-11 07:45:00,62.4806,6.373,79.9947823508266,6.248
"5002",2023-01-11 08:00:00,62.4922,6.352,80.0253816708464,6.232
"5003",2023-01-11 08:15:00,62.4912,6.34,80.2487567069922,6.222
"5004",2023-01-11 08:30:00,62.5108,6.329,80.3507544403919,6.223
"5005",2023-01-11 08:45:00,62.5237,6.326,80.5119108591637,6.215
"5006",2023-01-11 09:00:00,62.5301,6.321,80.6037088192235,6.222
"5007",2023-01-11 09:15:00,62.5303,6.319,80.7006066659535,6.227
"5008",2023-01-11 09:30:00,62.5314,6.314,80.7638452606614,6.239
"5009",2023-01-11 09:45:00,62.5305,6.309,80.8485033793831,6.253
"5010",2023-01-11 10:00:00,62.53,6.311,80.920921770097,6.27
"5011",2023-01-11 10:15:00,62.522,6.311,80.9698806821291,6.285
"5012",2023-01-11 10:30:00,62.5224,6.31,81.0494389141808,6.297
"5013",2023-01-11 10:45:00,62.5152,6.314,81.0902380075408,6.312
"5014",2023-01-11 11:00:00,62.5115,6.333,81.2197751289586,6.325
"5015",2023-01-11 11:15:00,62.5069,6.348,81.2646541316545,6.336
"5016",2023-01-11 11:30:00,62.4975,6.361,81.3890913664023,6.346
"5017",2023-01-11 11:45:00,62.4994,6.371,81.6114464252139,6.355
"5018",2023-01-11 12:00:00,62.4869,6.379,81.8185018240157,6.366
"5019",2023-01-11 12:15:00,62.4804,6.387,81.9164196480795,6.374
"5020",2023-01-11 12:30:00,62.4707,6.393,81.9510988774355,6.383
"5021",2023-01-11 12:45:00,62.4491,6.398,81.9969978574654,6.389
"5022",2023-01-11 13:00:00,62.4281,6.402,82.1163352055432,6.396
"5023",2023-01-11 13:15:00,62.4149,6.405,82.2989111483288,6.407
"5024",2023-01-11 13:30:00,62.3925,6.409,82.2917713069909,6.415
"5025",2023-01-11 13:45:00,62.3646,6.414,82.3080909443349,6.419
"5026",2023-01-11 14:00:00,62.3422,6.417,82.260152009637,6.427
"5027",2023-01-11 14:15:00,62.341,6.417,82.4784271591126,6.433
"5028",2023-01-11 14:30:00,62.3302,6.417,82.4978067284587,6.438
"5029",2023-01-11 14:45:00,62.3222,6.416,82.4406879977546,6.437
"5030",2023-01-11 15:00:00,62.3164,6.414,82.4151885644047,6.44
"5031",2023-01-11 15:15:00,62.3143,6.412,82.4621075217686,6.448
"5032",2023-01-11 15:30:00,62.3139,6.411,82.5233061618086,6.454
"5033",2023-01-11 15:45:00,62.3208,6.41,82.6977222859223,6.463
"5034",2023-01-11 16:00:00,62.3233,6.395,82.8619386366959,6.472
"5035",2023-01-11 16:15:00,62.3257,6.378,83.0343148061417,6.482
"5036",2023-01-11 16:30:00,62.3264,6.374,83.0965334235156,6.488
"5037",2023-01-11 16:45:00,62.3269,6.372,83.1312126528715,6.492
"5038",2023-01-11 17:00:00,62.3291,6.37,83.1159129928617,6.495
"5039",2023-01-11 17:15:00,62.3267,6.363,83.1454923355475,6.497
"5040",2023-01-11 17:30:00,62.3354,6.357,83.1332526075396,6.495
"5041",2023-01-11 17:45:00,62.3397,6.353,83.1740517008996,6.493
"5042",2023-01-11 18:00:00,62.3493,6.352,83.1546721315536,6.491
"5043",2023-01-11 18:15:00,62.3604,6.351,83.2056709982535,6.493
"5044",2023-01-11 18:30:00,62.3775,6.349,83.1873114062415,6.496
"5045",2023-01-11 18:45:00,62.3668,6.347,83.1699717915635,6.499
"5046",2023-01-11 19:00:00,62.3628,6.344,83.1291726982036,6.504
"5047",2023-01-11 19:15:00,62.3761,6.339,83.0669540808297,6.506
"5048",2023-01-11 19:30:00,62.3975,6.332,83.0220750781337,6.505
"5049",2023-01-11 19:45:00,62.4181,6.328,83.0261549874697,6.506
"5050",2023-01-11 20:00:00,62.4217,6.324,82.927217186072,6.498
"5051",2023-01-11 20:15:00,62.4363,6.322,82.8700984553681,6.492
"5052",2023-01-11 20:30:00,62.4514,6.324,82.830319339342,6.485
"5053",2023-01-11 20:45:00,62.4643,6.327,82.7783004953081,6.436
"5054",2023-01-11 21:00:00,62.4771,6.325,82.6763027619084,6.394
"5055",2023-01-11 21:15:00,62.4892,6.327,82.6191840312044,6.378
"5056",2023-01-11 21:30:00,62.5028,6.329,82.5141263658026,6.353
"5057",2023-01-11 21:45:00,62.5115,6.329,82.4539477030967,6.34
"5058",2023-01-11 22:00:00,62.5265,6.328,82.3947890177248,6.327
"5059",2023-01-11 22:15:00,62.5336,6.327,82.3193106950088,6.301
"5060",2023-01-11 22:30:00,62.5383,6.326,82.265251896307,6.285
"5061",2023-01-11 22:45:00,62.534,6.325,82.1724339589131,6.259
"5062",2023-01-11 23:00:00,62.5251,6.324,82.1571342989031,6.248
"5063",2023-01-11 23:15:00,62.5235,6.328,82.0663563161773,6.226
"5064",2023-01-11 23:30:00,62.5126,6.33,81.9633386054435,6.212
"5065",2023-01-11 23:45:00,62.5075,6.332,81.8980600560675,6.213
"5066",2023-01-12 00:15:00,62.4852,6.338,81.8358414386936,6.198
"5067",2023-01-12 00:30:00,62.4707,6.341,81.7501633426378,6.2
"5068",2023-01-12 00:45:00,62.4616,6.343,81.6889647025979,6.2
"5069",2023-01-12 01:00:00,62.4477,6.346,81.7165040906158,6.194
"5070",2023-01-12 01:15:00,62.435,6.348,81.6573454052438,6.192
"5071",2023-01-12 01:30:00,62.4242,6.35,81.6226661758879,6.198
"5072",2023-01-12 01:45:00,62.41,6.351,81.613486379882,6.194
"5073",2023-01-12 02:00:00,62.3981,6.352,81.570647331854,6.188
"5074",2023-01-12 02:15:00,62.3801,6.352,81.5329081704961,6.183
"5075",2023-01-12 02:30:00,62.3685,6.353,81.5359681024981,6.18
"5076",2023-01-12 02:45:00,62.3688,6.349,81.4645696891182,6.181
"5077",2023-01-12 03:00:00,62.3618,6.348,81.3748116837263,6.169
"5078",2023-01-12 03:15:00,62.3575,6.347,81.3992911397422,6.167
"5079",2023-01-12 03:30:00,62.3636,6.348,81.2932134970064,6.172
"5080",2023-01-12 03:45:00,62.3568,6.35,81.2779138369965,6.16
"5081",2023-01-12 04:00:00,62.3497,6.352,81.2309948796326,6.159
"5082",2023-01-12 04:15:00,62.3504,6.355,81.1912157636067,6.149
"5083",2023-01-12 04:30:00,62.355,6.355,81.1473567382448,6.149
"5084",2023-01-12 04:45:00,62.3488,6.355,81.1646963529226,6.148
"5085",2023-01-12 05:00:00,62.358,6.353,81.1330770555687,6.145
"5086",2023-01-12 05:15:00,62.3682,6.351,81.0943179168767,6.145
"5087",2023-01-12 05:30:00,62.378,6.35,81.0269994128329,6.139
"5088",2023-01-12 05:45:00,62.3876,6.349,80.989260251475,6.137
"5089",2023-01-12 06:00:00,62.3922,6.347,80.9454012261129,6.136
"5090",2023-01-12 06:15:00,62.4034,6.346,80.9515210901171,6.135
"5091",2023-01-12 06:30:00,62.4198,6.345,80.8617630847251,6.137
"5092",2023-01-12 06:45:00,62.4332,6.346,80.8077042860232,6.135
"5093",2023-01-12 07:00:00,62.4508,6.348,80.7862847620093,6.131
"5094",2023-01-12 07:15:00,62.4661,6.349,80.8189240366973,6.132
"5095",2023-01-12 07:30:00,62.482,6.348,80.7944445806812,6.131
"5096",2023-01-12 07:45:00,62.4955,6.35,80.7852647846753,6.131
"5097",2023-01-12 08:00:00,62.5095,6.351,80.7403857819793,6.139
"5098",2023-01-12 08:15:00,62.5231,6.352,80.7067265299574,6.143
"5099",2023-01-12 08:30:00,62.527,6.353,80.6924468472814,6.135
"5100",2023-01-12 08:45:00,62.5402,6.353,80.6159485472316,6.14
"5101",2023-01-12 09:00:00,62.5431,6.355,80.6547076859234,6.148
"5102",2023-01-12 09:15:00,62.561,6.355,80.6373680712456,6.162
"5103",2023-01-12 09:30:00,62.5619,6.354,80.5578098391937,6.172
"5104",2023-01-12 09:45:00,62.5606,6.354,80.5618897485297,6.184
"5105",2023-01-12 10:00:00,62.5628,6.354,80.5323104058436,6.195
"5106",2023-01-12 10:15:00,62.5592,6.354,80.5149707911658,6.204
"5107",2023-01-12 10:30:00,62.5561,6.355,80.4904913351498,6.214
"5108",2023-01-12 10:45:00,62.5382,6.356,80.5292504738417,6.225
"5109",2023-01-12 11:00:00,62.5383,6.357,80.4037932617599,6.233
"5110",2023-01-12 11:15:00,62.5278,6.356,80.4496922417898,6.243
"5111",2023-01-12 11:30:00,62.5207,6.356,80.5098709044957,6.253
"5112",2023-01-12 11:45:00,62.5284,6.354,80.4160329897678,6.265
"5113",2023-01-12 12:00:00,62.5343,6.352,80.3946134657539,6.274
"5114",2023-01-12 12:15:00,62.5209,6.351,80.4292926951099,6.282
"5115",2023-01-12 12:30:00,62.5046,6.351,80.4354125591139,6.289
"5116",2023-01-12 12:45:00,62.4942,6.349,80.35789428173,6.298
"5117",2023-01-12 13:00:00,62.4754,6.348,80.4292926951098,6.306
"5118",2023-01-12 13:15:00,62.455,6.349,80.37319394174,6.31
"5119",2023-01-12 13:30:00,62.4358,6.353,80.333414825714,6.32
"5120",2023-01-12 13:45:00,62.4166,6.352,80.3303548937119,6.327
"5121",2023-01-12 14:00:00,62.3961,6.351,80.4343925817798,6.335
"5122",2023-01-12 14:15:00,62.3692,6.349,80.4068531937618,6.342
"5123",2023-01-12 14:30:00,62.3503,6.35,80.4211328764378,6.347
"5124",2023-01-12 14:45:00,62.3343,6.35,80.3650341230679,6.354
"5125",2023-01-12 15:00:00,62.3285,6.349,80.2864958683501,6.36
"5126",2023-01-12 15:15:00,62.3065,6.347,80.340554667052,6.361
"5127",2023-01-12 15:30:00,62.2991,6.346,80.3232150523739,6.365
"5128",2023-01-12 15:45:00,62.2904,6.345,80.2926157323541,6.371
"5129",2023-01-12 16:00:00,62.2834,6.343,80.331374871046,6.381
"5130",2023-01-12 16:15:00,62.2896,6.341,80.2864958683501,6.394
"5131",2023-01-12 16:30:00,62.2873,6.341,80.2191773643062,6.394
"5132",2023-01-12 16:45:00,62.2899,6.339,80.2110175456341,6.395
"5133",2023-01-12 17:00:00,62.2935,6.336,80.3548343497279,6.399
"5134",2023-01-12 17:15:00,62.2979,6.333,80.4476522871219,6.402
"5135",2023-01-12 17:30:00,62.314,6.331,80.4425524004518,6.411
"5136",2023-01-12 17:45:00,62.319,6.329,80.4394924684498,6.417
"5137",2023-01-12 18:00:00,62.3246,6.327,80.4476522871218,6.42
"5138",2023-01-12 18:15:00,62.3321,6.325,80.4150130124339,6.425
"5139",2023-01-12 18:30:00,62.3497,6.324,80.3935934884199,6.432
"5140",2023-01-12 18:45:00,62.363,6.322,80.355854327062,6.436
"5141",2023-01-12 19:00:00,62.3851,6.321,80.3731939417399,6.44
"5142",2023-01-12 19:15:00,62.3995,6.32,80.3334148257139,6.446
"5143",2023-01-12 19:30:00,62.4076,6.319,80.3109753243661,6.452
"5144",2023-01-12 19:45:00,62.4221,6.318,80.2681362763381,6.457
"5145",2023-01-12 20:00:00,62.4377,6.317,80.2405968883201,6.461
"5146",2023-01-12 20:15:00,62.4474,6.316,80.268136276338,6.467
"5147",2023-01-12 20:30:00,62.4613,6.315,80.2140774776361,6.467
"5148",2023-01-12 20:45:00,62.4801,6.313,80.1447190189242,6.467
"5149",2023-01-12 21:00:00,62.4934,6.312,80.0988200388944,6.471
"5150",2023-01-12 21:15:00,62.5015,6.312,80.1355392229182,6.472
"5151",2023-01-12 21:30:00,62.5069,6.312,80.0447612401925,6.474
"5152",2023-01-12 21:45:00,62.517,6.312,80.0600609002024,6.478
"5153",2023-01-12 22:00:00,62.5217,6.311,80.0080420561684,6.476
"5154",2023-01-12 22:15:00,62.5218,6.311,79.9682629401425,6.478
"5155",2023-01-12 22:30:00,62.5116,6.312,79.9835626001526,6.479
"5156",2023-01-12 22:45:00,62.5033,6.309,79.9284838241166,6.481
"5157",2023-01-12 23:00:00,62.4966,6.299,79.9233839374467,6.485
"5158",2023-01-12 23:15:00,62.4856,6.303,79.9193040281106,6.484
"5159",2023-01-12 23:30:00,62.48,6.307,79.9080842774367,6.483
"5160",2023-01-12 23:45:00,62.4821,6.309,79.8132263853748,6.486
"5161",2023-01-13 00:15:00,62.4489,6.287,79.8111864307068,6.435
"5162",2023-01-13 00:30:00,62.4429,6.273,79.7846670200229,6.431
"5163",2023-01-13 00:45:00,62.4241,6.265,79.7795671333529,6.417
"5164",2023-01-13 01:00:00,62.4164,6.263,79.7357081079909,6.409
"5165",2023-01-13 01:15:00,62.3974,6.258,79.678589377287,6.383
"5166",2023-01-13 01:30:00,62.3847,6.256,79.710208674641,6.381
"5167",2023-01-13 01:45:00,62.3727,6.259,79.6581898306071,6.372
"5168",2023-01-13 02:00:00,62.3547,6.261,79.641870193263,6.357
"5169",2023-01-13 02:15:00,62.3472,6.265,79.5980111679011,6.362
"5170",2023-01-13 02:30:00,62.3379,6.266,79.6377902839272,6.361
"5171",2023-01-13 02:45:00,62.3298,6.269,79.6051510092391,6.344
"5172",2023-01-13 03:00:00,62.326,6.269,79.5490522558692,6.333
"5173",2023-01-13 03:15:00,62.3174,6.272,79.5215128678512,6.331
"5174",2023-01-13 03:30:00,62.3094,6.271,79.5204928905173,6.318
"5175",2023-01-13 03:45:00,62.3185,6.27,79.4980533891693,6.313
"5176",2023-01-13 04:00:00,62.316,6.268,79.4715339784853,6.306
"5177",2023-01-13 04:15:00,62.3193,6.27,79.4144152477814,6.299
"5178",2023-01-13 04:30:00,62.3152,6.272,79.3980956104376,6.286
"5179",2023-01-13 04:45:00,62.3133,6.272,79.3919757464334,6.288
"5180",2023-01-13 05:00:00,62.3154,6.272,79.3256772197236,6.278
"5181",2023-01-13 05:15:00,62.3294,6.272,79.2654985570177,6.272
"5182",2023-01-13 05:30:00,62.3401,6.272,79.2206195543217,6.263
"5183",2023-01-13 05:45:00,62.3592,6.275,79.1686007102877,6.262
"5184",2023-01-13 06:00:00,62.3636,6.273,79.1716606422898,6.245
"5185",2023-01-13 06:15:00,62.3763,6.274,79.1349414582658,6.231
"5186",2023-01-13 06:30:00,62.3949,6.28,79.072722840892,6.224
"5187",2023-01-13 06:45:00,62.4028,6.287,79.1186218209219,6.22
"5188",2023-01-13 07:00:00,62.4156,6.293,79.016624087522,6.217
"5189",2023-01-13 07:15:00,62.4253,6.299,79.042123520872,6.214
"5190",2023-01-13 07:30:00,62.4444,6.304,78.994184586174,6.212
"5191",2023-01-13 07:45:00,62.4606,6.307,78.9952045635081,6.207
"5192",2023-01-13 08:00:00,62.4786,6.31,78.9513455381461,6.206
"5193",2023-01-13 08:15:00,62.4792,6.313,78.9482856061441,6.203
"5194",2023-01-13 08:30:00,62.5023,6.317,78.9360458781362,6.204
"5195",2023-01-13 08:45:00,62.5059,6.319,78.9034066034482,6.207
"5196",2023-01-13 09:00:00,62.5202,6.322,78.8330281674023,6.208
"5197",2023-01-13 09:15:00,62.5351,6.323,78.8534277140824,6.21
"5198",2023-01-13 09:30:00,62.5373,6.325,78.8279282807323,6.213
"5199",2023-01-13 09:45:00,62.5345,6.328,78.8646474647562,6.216
"5200",2023-01-13 10:00:00,62.5261,6.333,78.8014088700485,6.221
"5201",2023-01-13 10:15:00,62.5206,6.337,78.8432279407423,6.228
"5202",2023-01-13 10:30:00,62.519,6.339,78.7565298673524,6.238
"5203",2023-01-13 10:45:00,62.5061,6.341,78.8075287340524,6.246
"5204",2023-01-13 11:00:00,62.4918,6.343,78.7259305473325,6.255
"5205",2023-01-13 11:15:00,62.4756,6.345,78.7718295273624,6.261
"5206",2023-01-13 11:30:00,62.4798,6.346,78.7361303206726,6.272
"5207",2023-01-13 11:45:00,62.4746,6.349,78.6953312273125,6.28
"5208",2023-01-13 12:00:00,62.4664,6.349,78.7279705020005,6.289
"5209",2023-01-13 12:15:00,62.4598,6.351,78.6259727686007,6.296
"5210",2023-01-13 12:30:00,62.4473,6.352,78.6300526779367,6.303
"5211",2023-01-13 12:45:00,62.4205,6.355,78.6545321339527,6.309
"5212",2023-01-13 13:00:00,62.4207,6.354,78.4903157831789,6.314
"5213",2023-01-13 13:15:00,62.4079,6.354,78.5443745818809,6.322
"5214",2023-01-13 13:30:00,62.3899,6.358,78.5535543778867,6.328
"5215",2023-01-13 13:45:00,62.3857,6.359,78.459716463159,6.338
"5216",2023-01-13 14:00:00,62.3592,6.361,78.5096953525248,6.343
"5217",2023-01-13 14:15:00,62.3513,6.358,78.367918503099,6.351
"5218",2023-01-13 14:30:00,62.3257,6.355,78.3485389337531,6.358
"5219",2023-01-13 14:45:00,62.3154,6.356,78.3118197497292,6.36
"5220",2023-01-13 15:00:00,62.3047,6.355,78.2343014723454,6.366
"5221",2023-01-13 15:15:00,62.2866,6.352,78.2353214496793,6.371
"5222",2023-01-13 15:30:00,62.2772,6.35,78.1884024923153,6.377
"5223",2023-01-13 15:45:00,62.2731,6.348,78.1863625376473,6.383
"5224",2023-01-13 16:00:00,62.2695,6.347,78.1669829683013,6.386
"5225",2023-01-13 16:15:00,62.2646,6.346,78.1578031722954,6.39
"5226",2023-01-13 16:30:00,62.2637,6.345,78.1119041922654,6.393
"5227",2023-01-13 16:45:00,62.2593,6.344,78.1343436936135,6.398
"5228",2023-01-13 17:00:00,62.2547,6.343,78.1078242829294,6.403
"5229",2023-01-13 17:15:00,62.2623,6.342,78.0853847815815,6.406
"5230",2023-01-13 17:30:00,62.267,6.341,78.0762049855755,6.409
